x,original,kalman
2.4640000000,3.3082607989,3.4980719001
2.4650000000,3.4737607640,3.4932096729
2.4660000000,3.8415278417,3.5628733066
2.4670000000,3.6158617088,3.5734709871
2.4680000000,3.1658769313,3.4919521759
2.4690000000,3.3578070204,3.4651231448
2.4700000000,3.4693535650,3.4659692288
2.4710000000,3.4349730711,3.4597699973
2.4720000000,3.7776952783,3.5233550535
2.4730000000,3.5903571823,3.5367554793
2.4740000000,3.2967940878,3.4887632010
2.4750000000,3.7334618972,3.5377029402
2.4760000000,3.8983708942,3.6098365310
2.4770000000,3.7889818559,3.6456655960
2.4780000000,3.6485293365,3.6462383441
2.4790000000,3.5076609904,3.6185228734
2.4800000000,3.1539136095,3.5256010206
2.4810000000,3.4588997059,3.5122607577
2.4820000000,3.3681627182,3.4834411498
2.4830000000,3.6865693825,3.5240667963
2.4840000000,3.4710658911,3.5134666153
2.4850000000,3.3634140579,3.4834561038
2.4860000000,3.6146471862,3.5096943203
2.4870000000,4.1052683499,3.6288091262
2.4880000000,3.2637295690,3.5557932148
2.4890000000,3.6861260459,3.5818597810
2.4900000000,3.5422659289,3.5739410106
2.4910000000,3.6959124813,3.5983353047
2.4920000000,3.4310899352,3.5648862308
2.4930000000,4.0326354656,3.6584360778
2.4940000000,3.7879538836,3.6843396389
2.4950000000,3.4548260776,3.6384369267
2.4960000000,3.9673176330,3.7042130679
2.4970000000,3.9951652429,3.7624035029
2.4980000000,3.4810822541,3.7061392532
2.4990000000,3.0885026325,3.5826119290
2.5000000000,3.0259905061,3.4712876445
2.5010000000,3.5015984382,3.4773498032
2.5020000000,3.5517366120,3.4922271650
2.5030000000,3.7222768570,3.5382371034
2.5040000000,3.6052894562,3.5516475739
2.5050000000,3.8244978957,3.6062176383
2.5060000000,3.6411119563,3.6131965019
2.5070000000,3.6458356244,3.6197243264
2.5080000000,3.9121828178,3.6782160247
2.5090000000,3.4914716328,3.6408671463
2.5100000000,3.6557726687,3.6438482508
2.5110000000,3.7949256930,3.6740637392
2.5120000000,3.5927138206,3.6577937555
2.5130000000,3.7202691103,3.6702888264
2.5140000000,3.7611509055,3.6884612423
2.5150000000,3.9327027069,3.7373095352
2.5160000000,3.8768767081,3.7652229698
2.5170000000,3.6307609854,3.7383305729
2.5180000000,3.1512354304,3.6209115444
2.5190000000,3.5719945601,3.6111281475
2.5200000000,3.9340747266,3.6757174634
2.5210000000,3.2978796422,3.6001498991
2.5220000000,3.3510537937,3.5503306780
2.5230000000,4.1110045250,3.6624654474
2.5240000000,4.0139109786,3.7327545537
2.5250000000,3.8091248403,3.7480286110
2.5260000000,3.4833791864,3.6950987261
2.5270000000,3.4679474774,3.6496684763
2.5280000000,3.6781282331,3.6553604277
2.5290000000,3.6193588045,3.6481601030
2.5300000000,3.8415232450,3.6868327314
2.5310000000,3.6388357028,3.6772333257
2.5320000000,3.6689834092,3.6755833424
2.5330000000,3.7867732336,3.6978213206
2.5340000000,3.9553213138,3.7493213193
2.5350000000,3.6748757558,3.7344322066
2.5360000000,3.3684553586,3.6612368370
2.5370000000,4.0564786622,3.7402852020
2.5380000000,3.9439676381,3.7810216893
2.5390000000,3.7344032896,3.7716980093
2.5400000000,3.5491333995,3.7271850873
2.5410000000,2.9706463851,3.5758773469
2.5420000000,3.7533603025,3.6113739380
2.5430000000,3.7128524576,3.6316696419
2.5440000000,3.5180180706,3.6089393277
2.5450000000,3.7043720425,3.6280258706
2.5460000000,3.2305165377,3.5485240040
2.5470000000,3.9661946914,3.6320581415
2.5480000000,3.7185353057,3.6493535744
2.5490000000,3.3305825140,3.5855993623
2.5500000000,3.5920979511,3.5868990801
2.5510000000,3.3851364535,3.5465465547
2.5520000000,3.5624270848,3.5497226608
2.5530000000,4.0888461197,3.6575473525
2.5540000000,3.8633460312,3.6987070883
2.5550000000,3.2436466243,3.6076949955
2.5560000000,3.6117783577,3.6085116679
2.5570000000,3.8019279607,3.6471949265
2.5580000000,3.5280002355,3.6233559883
2.5590000000,3.7975026339,3.6581853174
2.5600000000,3.4165731494,3.6098628838
2.5610000000,3.7653258475,3.6409554766
2.5620000000,3.6537954789,3.6435234770
2.5630000000,3.6301242913,3.6408436399
2.5640000000,3.3630444385,3.5852837996
2.5650000000,3.9353552245,3.6552980846
2.5660000000,3.6065670983,3.6455518873
2.5670000000,3.5672619321,3.6298938963
2.5680000000,3.3114941242,3.5662139419
2.5690000000,3.8992477842,3.6328207103
2.5700000000,3.5463796315,3.6155324946
2.5710000000,3.7144337867,3.6353127530
2.5720000000,3.4791677634,3.6040837551
2.5730000000,3.9850866758,3.6802843392
2.5740000000,3.7282293192,3.6898733352
2.5750000000,3.9782886191,3.7475563920
2.5760000000,3.7008040005,3.7382059137
2.5770000000,3.9669189524,3.7839485215
2.5780000000,3.9579144608,3.8187417093
2.5790000000,4.0474381697,3.8644810014
2.5800000000,3.7071832237,3.8330214459
2.5810000000,3.8575545326,3.8379280632
2.5820000000,3.6697229231,3.8042870352
2.5830000000,3.7344884386,3.7903273159
2.5840000000,3.8426511201,3.8007920767
2.5850000000,4.0082176087,3.8422771831
2.5860000000,4.1221334930,3.8982484451
2.5870000000,3.7477674145,3.8681522390
2.5880000000,3.5619405144,3.8069098941
2.5890000000,3.8234035241,3.8102086201
2.5900000000,3.5519542084,3.7585577377
2.5910000000,3.8978101317,3.7864082165
2.5920000000,3.6397692940,3.7570804320
2.5930000000,3.7341531256,3.7524949707
2.5940000000,4.0591176634,3.8138195093
2.5950000000,4.0328072485,3.8576170571
2.5960000000,3.7009252357,3.8262786928
2.5970000000,4.0369001162,3.8684029775
2.5980000000,3.8801401452,3.8707504111
2.5990000000,4.0015562471,3.8969115783
2.6000000000,3.9887768832,3.9152846393
2.6010000000,3.3092768394,3.7940830793
2.6020000000,3.6959841933,3.7744633021
2.6030000000,3.6159646092,3.7427635635
2.6040000000,3.1470790627,3.6236266633
2.6050000000,3.5371899507,3.6063393208
2.6060000000,3.7542199762,3.6359154519
2.6070000000,3.6799045952,3.6447132805
2.6080000000,3.8174020181,3.6792510281
2.6090000000,3.9689738486,3.7371955922
2.6100000000,3.8978993236,3.7693363385
2.6110000000,3.5228111709,3.7200313050
2.6120000000,3.9865720570,3.7733394554
2.6130000000,3.6142567553,3.7415229154
2.6140000000,3.5436044697,3.7019392262
2.6150000000,3.4116311590,3.6438776128
2.6160000000,3.8989637184,3.6948948339
2.6170000000,4.0752639648,3.7709686601
2.6180000000,4.0921736404,3.8352096561
2.6190000000,4.1878345365,3.9057346322
2.6200000000,3.9411533913,3.9128183840
2.6210000000,3.4752980498,3.8253143172
2.6220000000,4.3551190094,3.9312752556
2.6230000000,3.5857714469,3.8621744939
2.6240000000,4.1679346381,3.9233265227
2.6250000000,3.9098457400,3.9206303662
2.6260000000,4.0307895146,3.9426621959
2.6270000000,3.3630214117,3.8267340390
2.6280000000,4.2630489545,3.9139970221
2.6290000000,3.8013989147,3.8914774006
2.6300000000,4.2426381583,3.9617095522
2.6310000000,3.5291495736,3.8751975564
2.6320000000,3.7450874884,3.8491755428
2.6330000000,3.4627984238,3.7719001190
2.6340000000,4.3025353904,3.8780271733
2.6350000000,3.6744676799,3.8373152746
2.6360000000,3.9657552958,3.8630032789
2.6370000000,4.0695413266,3.9043108884
2.6380000000,3.4831084188,3.8200703945
2.6390000000,3.7754582249,3.8111479606
2.6400000000,3.7114089371,3.7912001559
2.6410000000,3.4656836428,3.7260968533
2.6420000000,4.0481553333,3.7905085493
2.6430000000,3.8885069503,3.8101082295
2.6440000000,4.4491186992,3.9379103234
2.6450000000,3.7391627500,3.8981608087
2.6460000000,4.1908996543,3.9567085778
2.6470000000,4.1542404546,3.9962149532
2.6480000000,3.5999275523,3.9169574730
2.6490000000,3.8312808769,3.8998221538
2.6500000000,4.1740502785,3.9546677787
2.6510000000,3.8873986696,3.9412139569
2.6520000000,3.4779527702,3.8485617196
2.6530000000,3.6359781932,3.8060450143
2.6540000000,3.9341614585,3.8316683031
2.6550000000,3.8975652803,3.8448476986
2.6560000000,3.9089644508,3.8576710490
2.6570000000,3.7944387441,3.8450245880
2.6580000000,3.9512045883,3.8662605881
2.6590000000,4.0273081147,3.8984700934
2.6600000000,3.6830051651,3.8553771078
2.6610000000,3.8198029131,3.8482622688
2.6620000000,3.9731714859,3.8732441122
2.6630000000,3.9264956238,3.8838944145
2.6640000000,3.7390493313,3.8549253979
2.6650000000,3.8864884918,3.8612380167
2.6660000000,3.7358750865,3.8361654306
2.6670000000,3.9241361705,3.8537595786
2.6680000000,3.9283349455,3.8686746520
2.6690000000,3.8985833913,3.8746563999
2.6700000000,3.8183851310,3.8634021461
2.6710000000,3.7385000004,3.8384217169
2.6720000000,3.5867683373,3.7880910410
2.6730000000,3.8191803483,3.7943089025
2.6740000000,4.0339660874,3.8422403394
2.6750000000,4.2530680268,3.9244058769
2.6760000000,4.1101480603,3.9615543136
2.6770000000,3.7172040058,3.9126842520
2.6780000000,4.2379024246,3.9777278865
2.6790000000,4.0254916595,3.9872806411
2.6800000000,3.9641381393,3.9826521408
2.6810000000,3.9013688185,3.9663954763
2.6820000000,3.9112186848,3.9553601180
2.6830000000,4.0859617646,3.9814804473
2.6840000000,3.8749886777,3.9601820934
2.6850000000,3.4833821541,3.8648221055
2.6860000000,3.9224690726,3.8763514989
2.6870000000,3.8610034650,3.8732818921
2.6880000000,3.8004444008,3.8587143939
2.6890000000,4.2711576019,3.9412030355
2.6900000000,3.9084017661,3.9346427816
2.6910000000,4.2002541484,3.9877650550
2.6920000000,3.8372952757,3.9576710991
2.6930000000,4.2302996053,4.0121968003
2.6940000000,4.0835013163,4.0264577035
2.6950000000,3.9590268034,4.0129715235
2.6960000000,3.7193780030,3.9542528194
2.6970000000,3.6170984612,3.8868219478
2.6980000000,3.8441902738,3.8782956130
2.6990000000,3.7936954760,3.8613755856
2.7000000000,3.7870871702,3.8465179025
2.7010000000,3.7536539179,3.8279451056
2.7020000000,4.1946021205,3.9012765086
2.7030000000,4.0802852539,3.9370782576
2.7040000000,4.0293252906,3.9555276642
2.7050000000,4.1537638831,3.9951749080
2.7060000000,4.2942965706,4.0549992405
2.7070000000,4.0039234282,4.0447840780
2.7080000000,4.4279957769,4.1214264178
2.7090000000,4.1167938606,4.1204999064
2.7100000000,3.8256316121,4.0615262475
2.7110000000,3.7176239840,3.9927457948
2.7120000000,3.8415387458,3.9625043850
2.7130000000,4.2141243960,4.0128283872
2.7140000000,3.9239558541,3.9950538806
2.7150000000,4.3727037984,4.0705838641
2.7160000000,3.4210296988,3.9406730311
2.7170000000,4.1002849606,3.9725954170
2.7180000000,4.0634562955,3.9907675927
2.7190000000,4.0102038697,3.9946548481
2.7200000000,3.6936674420,3.9344573669
2.7210000000,3.9610280877,3.9397715110
2.7220000000,3.7838060696,3.9085784227
2.7230000000,4.0928531147,3.9454333611
2.7240000000,3.6524118870,3.8868290663
2.7250000000,4.0807324294,3.9256097389
2.7260000000,4.2447839443,3.9894445800
2.7270000000,3.9114297210,3.9738416082
2.7280000000,4.0235340979,3.9837801061
2.7290000000,3.5626984224,3.8995637694
2.7300000000,4.1643503178,3.9525210791
2.7310000000,3.9241436166,3.9468455866
2.7320000000,4.6694479383,4.0913660569
2.7330000000,3.8289549663,4.0388838388
2.7340000000,3.7826452957,3.9876361302
2.7350000000,3.7433853495,3.9387859741
2.7360000000,3.6951833087,3.8900654410
2.7370000000,4.1292321570,3.9378987842
2.7380000000,4.0753674151,3.9653925104
2.7390000000,4.2557052346,4.0234550552
2.7400000000,4.0414621347,4.0270564711
2.7410000000,3.8698257519,3.9956103273
2.7420000000,4.3768685345,4.0718619687
2.7430000000,3.9675097859,4.0509915322
2.7440000000,3.4130217816,3.9233975820
2.7450000000,3.6383215658,3.8663823788
2.7460000000,4.0657466584,3.9062552347
2.7470000000,3.7299253341,3.8709892546
2.7480000000,4.3076516816,3.9583217400
2.7490000000,4.2916888879,4.0249951696
2.7500000000,4.2354964999,4.0670954356
2.7510000000,4.5176358188,4.1572035123
2.7520000000,4.2985788056,4.1854785709
2.7530000000,3.9731298892,4.1430088346
2.7540000000,4.0654714086,4.1275013494
2.7550000000,3.8094078705,4.0638826536
2.7560000000,3.5023390455,3.9515739320
2.7570000000,4.0654546255,3.9743500707
2.7580000000,4.0474005066,3.9889601579
2.7590000000,3.6840723613,3.9279825986
2.7600000000,3.9095847803,3.9243030349
2.7610000000,4.1041696751,3.9602763629
2.7620000000,4.1823448915,4.0046900687
2.7630000000,3.5281134311,3.9093747411
2.7640000000,3.9405889133,3.9156175756
2.7650000000,4.4576295064,4.0240199617
2.7660000000,4.1223810773,4.0436921848
2.7670000000,4.2700862714,4.0889710021
2.7680000000,4.1654936270,4.1042755271
2.7690000000,3.7806994837,4.0395603184
2.7700000000,3.8849533255,4.0086389198
2.7710000000,3.7711988453,3.9611509049
2.7720000000,4.0307676413,3.9750742522
2.7730000000,4.0005904759,3.9801774969
2.7740000000,4.2260432785,4.0293506533
2.7750000000,4.1447466582,4.0524298543
2.7760000000,4.2697176285,4.0958874091
2.7770000000,4.0610765978,4.0889252468
2.7780000000,3.7185737059,4.0148549387
2.7790000000,4.0984819106,4.0315803330
2.7800000000,4.0256212705,4.0303885205
2.7810000000,3.9644404334,4.0171989031
2.7820000000,3.8679886622,3.9873568549
2.7830000000,4.1055522988,4.0109959437
2.7840000000,3.7732794806,3.9634526511
2.7850000000,4.0932435939,3.9894108396
2.7860000000,3.9162033777,3.9747693473
2.7870000000,4.4454054216,4.0688965621
2.7880000000,4.0336719317,4.0618516360
2.7890000000,4.6460673664,4.1786947821
2.7900000000,3.9734573233,4.1376472903
2.7910000000,3.9655361121,4.1032250547
2.7920000000,4.0967867654,4.1019373968
2.7930000000,4.2597554563,4.1335010087
2.7940000000,4.1432421071,4.1354492284
2.7950000000,4.2614377998,4.1606469427
2.7960000000,4.1349277770,4.1555031095
2.7970000000,3.8915944027,4.1027213682
2.7980000000,4.0661568439,4.0954084633
2.7990000000,4.1737488604,4.1110765427
2.8000000000,4.1339226168,4.1156457575
2.8010000000,4.2209045125,4.1366975085
2.8020000000,4.1806349782,4.1454850025
2.8030000000,3.8768625450,4.0917605110
2.8040000000,4.0424699177,4.0819023923
2.8050000000,4.0961020556,4.0847423250
2.8060000000,3.7416186892,4.0161175978
2.8070000000,4.2735689983,4.0676078779
2.8080000000,4.0742335056,4.0689330035
2.8090000000,4.3559513747,4.1263366777
2.8100000000,3.6078420649,4.0226377551
2.8110000000,4.1724681930,4.0526038427
2.8120000000,3.9153279036,4.0251486549
2.8130000000,4.4461565070,4.1093502253
2.8140000000,4.4311543383,4.1737110479
2.8150000000,3.9666566858,4.1323001755
2.8160000000,3.7138704704,4.0486142345
2.8170000000,3.9443307497,4.0277575375
2.8180000000,4.1157603328,4.0453580966
2.8190000000,3.7391253195,3.9841115411
2.8200000000,4.2601530186,4.0393198366
2.8210000000,4.0262359882,4.0367030669
2.8220000000,4.4166862199,4.1126996975
2.8230000000,4.0669416006,4.1035480782
2.8240000000,4.2141186686,4.1256621963
2.8250000000,4.1792668577,4.1363831285
2.8260000000,4.3284937526,4.1748052533
2.8270000000,4.0905539313,4.1579549889
2.8280000000,3.8524248902,4.0968489692
2.8290000000,4.0671844146,4.0909160583
2.8300000000,4.4009855510,4.1529299568
2.8310000000,4.0737157451,4.1370871145
2.8320000000,4.1479225230,4.1392541962
2.8330000000,4.3276231828,4.1769279935
2.8340000000,3.9867400441,4.1388904036
2.8350000000,4.0462819486,4.1203687126
2.8360000000,4.2842868396,4.1531523380
2.8370000000,3.8394903758,4.0904199456
2.8380000000,3.8505135636,4.0424386692
2.8390000000,4.5995025590,4.1538514471
2.8400000000,4.2288972684,4.1688606114
2.8410000000,4.4694119257,4.2289708743
2.8420000000,4.1703572688,4.2172481532
2.8430000000,4.4265925566,4.2591170339
2.8440000000,4.2560014114,4.2584939094
2.8450000000,4.2160739356,4.2500099146
2.8460000000,4.6248378660,4.3249755049
2.8470000000,3.9858416014,4.2571487242
2.8480000000,4.3192646935,4.2695719180
2.8490000000,3.5126909857,4.1181957316
2.8500000000,4.4088304006,4.1763226654
2.8510000000,4.2426114027,4.1895804128
2.8520000000,4.0652876931,4.1647218689
2.8530000000,4.1407395815,4.1599254114
2.8540000000,4.5405666433,4.2360536578
2.8550000000,4.5300309008,4.2948491064
2.8560000000,3.8655961635,4.2089985178
2.8570000000,4.2094379484,4.2090864039
2.8580000000,3.6998308063,4.1072352844
2.8590000000,3.9717164892,4.0801315254
2.8600000000,4.0642383818,4.0769528967
2.8610000000,4.3856959320,4.1387015037
2.8620000000,4.4331829279,4.1975977886
2.8630000000,4.0340959806,4.1648974270
2.8640000000,4.1458667590,4.1610912934
2.8650000000,4.2579836793,4.1804697706
2.8660000000,4.2162910437,4.1876340252
2.8670000000,4.0976779069,4.1696428015
2.8680000000,4.3461094082,4.2049361229
2.8690000000,4.1776810814,4.1994851146
2.8700000000,4.2678860989,4.2131653114
2.8710000000,3.9609455548,4.1627213601
2.8720000000,3.9575969105,4.1216964702
2.8730000000,4.7635039707,4.2500579703
2.8740000000,3.9858273675,4.1972118497
2.8750000000,4.4867952683,4.2551285335
2.8760000000,4.1568206397,4.2354669547
2.8770000000,4.0385136844,4.1960763006
2.8780000000,4.0999678974,4.1768546200
2.8790000000,4.2127623188,4.1840361598
2.8800000000,4.2164899379,4.1905269154
2.8810000000,4.2448003129,4.2013815949
2.8820000000,4.2685698417,4.2148192443
2.8830000000,3.9683546446,4.1655263243
2.8840000000,4.3330941792,4.1990398953
2.8850000000,4.2064767454,4.2005272653
2.8860000000,4.4968692873,4.2597956697
2.8870000000,4.1175263806,4.2313418119
2.8880000000,4.1636905666,4.2178115628
2.8890000000,4.0188012218,4.1780094946
2.8900000000,4.8219748078,4.3068025572
2.8910000000,4.1062000995,4.2666820657
2.8920000000,4.0126074917,4.2158671509
2.8930000000,4.0377601226,4.1802457452
2.8940000000,4.3859261233,4.2213818208
2.8950000000,4.1725583961,4.2116171359
2.8960000000,4.4455222581,4.2583981603
2.8970000000,4.2232925816,4.2513770446
2.8980000000,4.6293606361,4.3269737629
2.8990000000,4.1257008316,4.2867191766
2.9000000000,4.3043373440,4.2902428101
2.9010000000,4.3929329534,4.3107808388
2.9020000000,3.8407780963,4.2167802903
2.9030000000,3.9192447103,4.1572731743
2.9040000000,3.7329666425,4.0724118679
2.9050000000,4.6046637999,4.1788622543
2.9060000000,4.0762265598,4.1583351154
2.9070000000,4.1842009091,4.1635082742
2.9080000000,4.3113530867,4.1930772367
2.9090000000,4.2874411224,4.2119500138
2.9100000000,3.9373964237,4.1570392958
2.9110000000,4.2956856282,4.1847685623
2.9120000000,3.9978239012,4.1473796301
2.9130000000,3.9033100923,4.0985657225
2.9140000000,4.1275833411,4.1043692462
2.9150000000,4.0330009234,4.0900955817
2.9160000000,4.6874365881,4.2095637830
2.9170000000,4.5011878575,4.2678885979
2.9180000000,4.2358327841,4.2614774351
2.9190000000,3.3849013921,4.0861622265
2.9200000000,4.2305032361,4.1150304284
2.9210000000,4.4887055379,4.1897654503
2.9220000000,4.2257393695,4.1969602342
2.9230000000,4.1683769332,4.1912435740
2.9240000000,4.2642516027,4.2058451797
2.9250000000,4.6048460655,4.2856453569
2.9260000000,4.2436582207,4.2772479296
2.9270000000,3.9862428195,4.2190469076
2.9280000000,3.9347411599,4.1621857581
2.9290000000,3.7671610640,4.0831808193
2.9300000000,4.0297398118,4.0724926178
2.9310000000,4.4537752911,4.1487491524
2.9320000000,4.4179806661,4.2025954552
2.9330000000,4.3829683437,4.2386700329
2.9340000000,4.4500057061,4.2809371675
2.9350000000,4.3094816369,4.2866460614
2.9360000000,3.9833185583,4.2259805608
2.9370000000,3.6825004890,4.1172845464
2.9380000000,4.6288201305,4.2195916632
2.9390000000,4.0529499610,4.1862633228
2.9400000000,4.2927865820,4.2075679746
2.9410000000,3.9391604468,4.1538864691
2.9420000000,3.9414752946,4.1114042342
2.9430000000,4.4194434512,4.1730120776
2.9440000000,3.8825634943,4.1149223609
2.9450000000,4.1843780846,4.1288135057
2.9460000000,3.9667208548,4.0963949755
2.9470000000,4.1340742835,4.1039308371
2.9480000000,4.1987722897,4.1228991276
2.9490000000,4.2751972281,4.1533587477
2.9500000000,4.0481765634,4.1323223109
2.9510000000,4.7070044910,4.2472587469
2.9520000000,4.0650737798,4.2108217535
2.9530000000,4.1530858809,4.1992745790
2.9540000000,4.0736858610,4.1741568354
2.9550000000,4.0394417007,4.1472138084
2.9560000000,4.2392844183,4.1656279304
2.9570000000,4.3008584943,4.1926740432
2.9580000000,4.6134035832,4.2768199512
2.9590000000,4.6421833687,4.3498926347
2.9600000000,4.2593535370,4.3317848151
2.9610000000,4.5513363693,4.3756951260
2.9620000000,4.3333024512,4.3672165910
2.9630000000,4.2695395298,4.3476811788
2.9640000000,4.1189962454,4.3019441921
2.9650000000,4.4844416033,4.3384436743
2.9660000000,4.2815636252,4.3270676645
2.9670000000,4.4275895913,4.3471720499
2.9680000000,3.9425167342,4.2662409868
2.9690000000,4.1464304114,4.2422788717
2.9700000000,4.2514879402,4.2441206854
2.9710000000,4.4788949758,4.2910755435
2.9720000000,4.3221902414,4.2972984831
2.9730000000,4.2767286039,4.2931845072
2.9740000000,4.4106708632,4.3166817784
2.9750000000,3.9656912189,4.2464836665
2.9760000000,4.4302019627,4.2832273258
2.9770000000,4.3894832831,4.3044785172
2.9780000000,3.9898020338,4.2415432206
2.9790000000,3.9138761843,4.1760098133
2.9800000000,4.2589172268,4.1925912960
2.9810000000,4.1425562573,4.1825842883
2.9820000000,4.0165329359,4.1493740178
2.9830000000,4.1319855182,4.1458963179
2.9840000000,4.3592641880,4.1885698919
2.9850000000,4.4519266548,4.2412412445
2.9860000000,4.2086884338,4.2347306824
2.9870000000,3.8829179913,4.1643681441
2.9880000000,4.0625048906,4.1439954934
2.9890000000,4.2534921012,4.1658948150
2.9900000000,3.9484454368,4.1224049394
2.9910000000,4.4194200602,4.1818079635
2.9920000000,4.0822991544,4.1619062017
2.9930000000,4.5546328018,4.2404515217
2.9940000000,4.7938307956,4.3511273765
2.9950000000,4.3445616711,4.3498142354
2.9960000000,4.3781047819,4.3554723447
2.9970000000,4.4683778349,4.3780534428
2.9980000000,4.6692738189,4.4362975180
2.9990000000,4.0062112213,4.3502802587
3.0000000000,4.4620029829,4.3726248035
3.0010000000,4.3600307586,4.3701059945
3.0020000000,4.3019678018,4.3564783560
3.0030000000,4.1361073927,4.3124041633
3.0040000000,4.4021456438,4.3303524594
3.0050000000,4.5907046289,4.3824228933
3.0060000000,4.2521856382,4.3563754423
3.0070000000,4.6932311064,4.4237465751
3.0080000000,4.4416572897,4.4273287180
3.0090000000,4.2842926133,4.3987214971
3.0100000000,4.3688141564,4.3927400290
3.0110000000,4.8415508127,4.4825021857
3.0120000000,4.0028259571,4.3865669400
3.0130000000,4.5084317431,4.4109399006
3.0140000000,4.5775532528,4.4442625710
3.0150000000,4.2127189078,4.3979538384
3.0160000000,4.3642542105,4.3912139128
3.0170000000,4.3784158028,4.3886542908
3.0180000000,4.2321638193,4.3573561965
3.0190000000,4.2512800397,4.3361409651
3.0200000000,3.8119856456,4.2313099012
3.0210000000,4.1011933783,4.2052865966
3.0220000000,5.0514656745,4.3745224122
3.0230000000,3.9150630390,4.2826305376
3.0240000000,4.5474328674,4.3355910035
3.0250000000,4.8711295061,4.4426987041
3.0260000000,5.1596110922,4.5860811817
3.0270000000,4.5652624153,4.5819174284
3.0280000000,3.9170596710,4.4489458769
3.0290000000,4.0871004562,4.3765767928
3.0300000000,4.1147989390,4.3242212220
3.0310000000,4.4524135418,4.3498596860
3.0320000000,4.7902028360,4.4379283160
3.0330000000,4.3248251445,4.4153076817
3.0340000000,4.5085532400,4.4339567933
3.0350000000,4.4337774494,4.4339209246
3.0360000000,4.5382644511,4.4547896299
3.0370000000,4.5096159608,4.4657548961
3.0380000000,4.4507095160,4.4627458200
3.0390000000,4.6196367885,4.4941240137
3.0400000000,4.3697524634,4.4692497037
3.0410000000,4.3818168659,4.4517631361
3.0420000000,4.4726333453,4.4559371780
3.0430000000,4.0773728489,4.3802243121
3.0440000000,4.4857219555,4.4013238408
3.0450000000,4.7337336668,4.4678058060
3.0460000000,4.6245477844,4.4991542017
3.0470000000,4.2601299835,4.4513493580
3.0480000000,4.4043433435,4.4419481551
3.0490000000,4.0012390903,4.3538063422
3.0500000000,4.3375181449,4.3505487027
3.0510000000,4.3431102867,4.3490610195
3.0520000000,4.5392025062,4.3870893169
3.0530000000,4.3378851983,4.3772484931
3.0540000000,4.6516656049,4.4321319155
3.0550000000,4.3265514908,4.4110158305
3.0560000000,4.0917246981,4.3471576041
3.0570000000,4.5549008760,4.3887062585
3.0580000000,4.4011385608,4.3911927189
3.0590000000,4.7108645754,4.4551270902
3.0600000000,3.9754763906,4.3591969503
3.0610000000,4.4143362925,4.3702248187
3.0620000000,4.2196907512,4.3401180052
3.0630000000,4.3763518908,4.3473647823
3.0640000000,4.6591001355,4.4097118530
3.0650000000,4.2805648187,4.3838824461
3.0660000000,4.2724828678,4.3616025305
3.0670000000,4.3213601325,4.3535540509
3.0680000000,4.6892418688,4.4206916144
3.0690000000,4.7706334200,4.4906799756
3.0700000000,3.7671227741,4.3459685353
3.0710000000,4.1770133810,4.3121775044
3.0720000000,4.4351206962,4.3367661428
3.0730000000,4.7409480618,4.4176025266
3.0740000000,4.3906687871,4.4122157787
3.0750000000,4.5937489130,4.4485224056
3.0760000000,4.2056553342,4.3999489913
3.0770000000,4.5670169442,4.4333625819
3.0780000000,4.5912391883,4.4649379032
3.0790000000,4.8039335701,4.5327370365
3.0800000000,4.8404296683,4.5942755629
3.0810000000,4.6034810309,4.5961166565
3.0820000000,4.3636881243,4.5496309501
3.0830000000,4.5313076105,4.5459662822
3.0840000000,4.4458452679,4.5259420793
3.0850000000,4.5817828554,4.5371102345
3.0860000000,4.1845542988,4.4665990474
3.0870000000,4.1244486716,4.3981689722
3.0880000000,4.7846812975,4.4754714373
3.0890000000,4.3158811699,4.4435533838
3.0900000000,4.6601768309,4.4868780732
3.0910000000,4.6148261723,4.5124676930
3.0920000000,4.2191536424,4.4538048829
3.0930000000,4.1699375935,4.3970314250
3.0940000000,4.4155492048,4.4007349810
3.0950000000,4.8918672986,4.4989614445
3.0960000000,4.3675924577,4.4726876471
3.0970000000,4.2227971645,4.4227095506
3.0980000000,4.3236290417,4.4028934488
3.0990000000,4.7315708203,4.4686289231
3.1000000000,4.7392338554,4.5227499096
3.1010000000,4.6894694530,4.5560938183
3.1020000000,4.0753907470,4.4599532040
3.1030000000,4.5395802385,4.4758786109
3.1040000000,4.4112427035,4.4629514294
3.1050000000,4.4406264404,4.4584864316
3.1060000000,4.4445766630,4.4557044779
3.1070000000,4.5919414304,4.4829518684
3.1080000000,4.6588485450,4.5181312037
3.1090000000,4.6549643670,4.5454978364
3.1100000000,4.5096452426,4.5383273176
3.1110000000,4.6426183315,4.5591855204
3.1120000000,4.2336211288,4.4940726421
3.1130000000,4.2091666003,4.4370914337
3.1140000000,4.7699946044,4.5036720679
3.1150000000,4.6918897548,4.5413156053
3.1160000000,4.4662608180,4.5263046478
3.1170000000,4.2538038688,4.4718044920
3.1180000000,4.5460066037,4.4866449143
3.1190000000,4.6986206393,4.5290400593
3.1200000000,4.3632377284,4.4958795931
3.1210000000,4.4999900180,4.4967016781
3.1220000000,5.1102384088,4.6194090242
3.1230000000,4.1511592257,4.5257590645
3.1240000000,4.4526017374,4.5111275991
3.1250000000,4.8586775001,4.5806375793
3.1260000000,4.2882732697,4.5221647174
3.1270000000,4.5465935110,4.5270504761
3.1280000000,4.3426374505,4.4901678710
3.1290000000,4.6439891050,4.5209321178
